Rank,Name,Year,Position,Binary_SP,WAR_z,완투_z,완봉_z,승_z,패_z,세이브_z,홀드_z,이닝_z,자책점_z,4구_z,삼진_z,ERA_z,RA9_z,rRA9_z,rRA9pf_z,FIP_z,WHIP_z
2057,손민한,2015,P,1,0.455296539,-0.273897704,-0.209678417,1.718532811,0.681418651,-0.298266532,-0.547495089,0.776400802,0.894362464,-0.639870322,-0.12253216,-0.236915273,-0.117021891,-0.411396074,-0.355396015,-0.594474939,-0.914010913
2058,이명우,2013,P,0,0.540152595,-0.305142991,-0.205581405,-0.482189477,0.063086448,-0.156405438,3.23992629,-0.261011171,-0.584371416,-0.184061026,-0.478937197,-0.834059549,-1.016005708,-1.185642095,-1.216793165,-0.325450982,-1.010378249
2059,배영수,2013,P,1,0.533754333,-0.305142991,-0.205581405,2.679826273,0.063086448,-0.304738338,-0.59322594,1.640549057,2.035941694,0.467310493,1.166679329,0.043154813,-0.008024169,-0.129667639,-0.149233381,-0.629550015,0.106849735
2060,윤지웅,2015,P,0,0.432694649,-0.273897704,-0.209678417,-0.183679202,-0.833735762,-0.298266532,1.91623281,-0.091607028,-0.417294526,-0.533131142,-0.028867536,-0.857356013,-1.085184524,-1.366345487,-1.24162999,-1.430356798,-1.79172971
2061,이현호,2015,P,0,0.427044177,-0.273897704,-0.209678417,0.529650303,-0.833735762,-0.298266532,-0.136873772,0.392862459,0.175066695,0.427521478,0.74386561,-0.624690736,-0.69254079,-0.84747124,-0.68982393,-0.859308796,-0.686454188
2062,사도스키,2012,P,1,0.581149638,1.075106856,-0.234136395,1.110567445,1.360526975,-0.301606241,-0.385263886,1.631238991,2.222424664,2.31263289,1.315884772,0.113472962,0.036736696,0.036736696,-0.037573561,0.14973068,0.335455248
2063,박희수,2013,P,0,0.527356071,-0.305142991,-0.205581405,-0.745690789,-0.555160739,3.255251252,-0.401568329,-0.419805345,-0.890074612,-0.785327043,-0.145043988,-1.261968994,-1.444934022,-1.292847623,-1.321455889,-2.095741781,-1.897588707
2064,김사율,2011,P,0,0.618018451,-0.308944476,-0.222541102,0.28823664,-0.250018958,3.4060776,-0.199650182,-0.05843209,-0.358985282,-0.341332373,0.073646705,-0.724152622,-0.68841928,-0.688277442,-0.78578032,-0.918861571,-0.758660243
2065,앤서니,2012,P,1,0.560343298,-0.344451711,-0.234136395,1.902720448,2.955627567,-0.156664726,-0.563481194,2.053818958,2.273575409,2.204551078,1.210287883,-0.188035738,-0.02062485,-0.02062485,-0.020387448,0.457854695,0.030405305
2066,송승준,2014,P,1,0.430955679,-0.354613217,-0.183202005,1.106369779,2.448120702,-0.307234017,-0.551587815,1.238849299,1.868921862,0.899627466,1.084540829,0.289383534,0.330180362,0.089301492,-0.076215526,-0.119927456,0.282119357
2067,마리오,2012,P,1,0.546472404,-0.344451711,-0.234136395,0.582465443,-0.234573616,-0.301606241,-0.563481194,0.536916341,0.380997831,0.691405709,0.022322872,-0.452625006,-0.485253374,-0.485253374,-0.478683793,0.330980101,-0.206855762
2068,손승락,2012,P,0,0.539536957,-0.344451711,-0.234136395,-0.20968756,-0.553593735,4.481463756,-0.563481194,-0.360069439,-0.846620057,-0.605576035,-0.030475573,-1.221779855,-1.311259638,-1.311259638,-1.343718146,-1.381826928,-0.342433514
2069,박종훈,2015,P,1,0.393141341,-0.273897704,-0.209678417,0.529650303,1.287480416,-0.298266532,-0.547495089,1.038821774,1.359789138,1.388174098,1.165356417,-0.070725789,-0.079371122,-0.240277971,-0.243920043,-0.586198881,-0.296356944
